edge_followed_by,edge_follow,username_length,username_has_number,full_name_has_number,full_name_length,is_private,is_joined_recently,has_channel,is_business_account,has_guides,has_external_url,is_fake
-0.03431797207741481,-0.495720717591841,-0.06089494691120214,0.7420132462345592,2.838453484173765,0.12040235937552941,-0.4755563543407302,-0.7501633808972655,0.0,-0.28015074233403564,-0.035444060250416784,-0.25871684190211097,1
-0.06224373083343811,1.9286265062677574,-0.12565590062385207,0.7420132462345592,-0.3523045227183234,-0.22793729103153662,-0.4755563543407302,1.3330429416641303,0.0,-0.28015074233403564,-0.035444060250416784,-0.25871684190211097,1
-0.06224373083343811,-0.5095543679419671,-0.07708518533936462,-1.3476848359171851,-0.3523045227183234,-0.22793729103153662,-0.4755563543407302,-0.7501633808972655,0.0,-0.28015074233403564,-0.035444060250416784,-0.25871684190211097,1
-0.06224373083343811,1.994336345430857,-0.10946566219568958,0.7420132462345592,-0.3523045227183234,-0.22793729103153662,-0.4755563543407302,-0.7501633808972655,0.0,-0.28015074233403564,-0.035444060250416784,-0.25871684190211097,1
-0.06224373083343811,-0.2743823119898234,-0.0932754237675271,-1.3476848359171851,-0.3523045227183234,0.06681164392828849,2.1028002062685345,-0.7501633808972655,0.0,-0.28015074233403564,-0.035444060250416784,-0.25871684190211097,1
-0.06224373083343811,1.7868315901789653,-0.02851447005487718,0.7420132462345592,-0.3523045227183234,0.0,-0.4755563543407302,1.3330429416641303,0.0,-0.28015074233403564,-0.035444060250416784,-0.25871684190211097,1
-0.06224373083343811,-1.121693395935047,-0.12565590062385207,0.7420132462345592,2.838453484173765,0.013220928481047563,-0.4755563543407302,1.3330429416641303,0.0,-0.28015074233403564,-0.035444060250416784,-0.25871684190211097,1
-0.06224373083343811,1.1055243104352548,-0.02851447005487718,0.7420132462345592,-0.3523045227183234,-0.22793729103153662,-0.4755563543407302,-0.7501633808972655,0.0,-0.28015074233403564,-0.035444060250416784,-0.25871684190211097,1
-0.03431797207741481,1.1435668488981017,-0.12565590062385207,0.7420132462345592,-0.3523045227183234,0.06681164392828849,2.1028002062685345,-0.7501633808972655,0.0,-0.28015074233403564,-0.035444060250416784,-0.25871684190211097,1
-0.06224373083343811,2.0704214223565507,-0.15803637748017701,0.7420132462345592,2.838453484173765,0.013220928481047563,-0.4755563543407302,-0.7501633808972655,0.0,-0.28015074233403564,-0.035444060250416784,-0.25871684190211097,1
-0.06224373083343811,0.17866973697680635,-0.07708518533936462,0.7420132462345592,2.838453484173765,0.013220928481047563,-0.4755563543407302,1.3330429416641303,0.0,-0.28015074233403564,-0.035444060250416784,-0.25871684190211097,1
-0.06224373083343811,-0.8346451511699304,-0.12565590062385207,0.7420132462345592,-0.3523045227183234,-0.12075586013705475,-0.4755563543407302,1.3330429416641303,0.0,-0.28015074233403564,-0.035444060250416784,-0.25871684190211097,1
-0.06224373083343811,0.05762529641320288,-0.12565590062385207,0.7420132462345592,2.838453484173765,0.013220928481047563,-0.4755563543407302,-0.7501633808972655,0.0,-0.28015074233403564,-0.035444060250416784,-0.25871684190211097,1
-0.06224373083343811,0.5556367090177426,-0.02851447005487718,-1.3476848359171851,-0.3523045227183234,-0.22793729103153662,2.1028002062685345,-0.7501633808972655,0.0,-0.28015074233403564,-0.035444060250416784,-0.25871684190211097,1
-0.06224373083343811,1.9286265062677574,-0.14184613905201454,0.7420132462345592,-0.3523045227183234,-0.22793729103153662,-0.4755563543407302,-0.7501633808972655,0.0,-0.28015074233403564,-0.035444060250416784,-0.25871684190211097,1
-0.06224373083343811,1.5585763594018847,-0.10946566219568958,-1.3476848359171851,-0.3523045227183234,-0.22793729103153662,-0.4755563543407302,-0.7501633808972655,0.0,-0.28015074233403564,-0.035444060250416784,-0.25871684190211097,1
-0.06224373083343811,-0.00462613016236443,-0.0932754237675271,-1.3476848359171851,-0.3523045227183234,-0.22793729103153662,2.1028002062685345,-0.7501633808972655,0.0,-0.28015074233403564,-0.035444060250416784,-0.25871684190211097,1
-0.06224373083343811,-1.9198046416654817e-16,-0.06089494691120214,-1.3476848359171851,-0.3523045227183234,-0.06716514468981383,2.1028002062685345,1.3330429416641303,0.0,-0.28015074233403564,-0.035444060250416784,-0.25871684190211097,1
-0.06224373083343811,-0.8277283259948673,-0.06089494691120214,0.7420132462345592,-0.3523045227183234,-0.20114193330791613,-0.4755563543407302,1.3330429416641303,0.0,-0.28015074233403564,-0.035444060250416784,-0.25871684190211097,1
-0.06224373083343811,-1.049066731596885,-0.10946566219568958,0.7420132462345592,-0.3523045227183234,-0.22793729103153662,-0.4755563543407302,1.3330429416641303,0.0,-0.28015074233403564,-0.035444060250416784,-0.25871684190211097,1
-0.03431797207741481,-0.5994730952177867,0.003866006801447779,0.7420132462345592,-0.3523045227183234,-0.22793729103153662,-0.4755563543407302,-0.7501633808972655,0.0,-0.28015074233403564,-0.035444060250416784,-0.25871684190211097,1
-0.006392213321391517,-0.7620184868317684,-0.04470470848303966,-1.3476848359171851,-0.3523045227183234,0.2007884325463908,-0.4755563543407302,-0.7501633808972655,0.0,3.569506872152626,-0.035444060250416784,-0.25871684190211097,1
-0.06224373083343811,1.1158995481978493,-0.06089494691120214,0.7420132462345592,-0.3523045227183234,-0.22793729103153662,2.1028002062685345,-0.7501633808972655,0.0,-0.28015074233403564,-0.035444060250416784,-0.25871684190211097,1
-0.06224373083343811,-0.7170591231938586,-0.07708518533936462,0.7420132462345592,-0.3523045227183234,0.06681164392828849,2.1028002062685345,1.3330429416641303,0.0,-0.28015074233403564,-0.035444060250416784,-0.25871684190211097,1
-0.06224373083343811,-0.92456387844575,-0.0932754237675271,0.7420132462345592,-0.3523045227183234,-0.040369786966193366,2.1028002062685345,1.3330429416641303,0.0,-0.28015074233403564,-0.035444060250416784,-0.25871684190211097,1
-0.06224373083343811,-0.1118369203758418,-0.10946566219568958,0.7420132462345592,-0.3523045227183234,-0.22793729103153662,-0.4755563543407302,1.3330429416641303,0.0,-0.28015074233403564,-0.035444060250416784,-0.25871684190211097,1
0.07738506294667838,-0.7827689623569576,-0.07708518533936462,-1.3476848359171851,-0.3523045227183234,-0.040369786966193366,-0.4755563543407302,-0.7501633808972655,0.0,-0.28015074233403564,-0.035444060250416784,-0.25871684190211097,1
-0.006392213321391517,0.770058289444697,-0.06089494691120214,0.7420132462345592,-0.3523045227183234,-0.12075586013705475,2.1028002062685345,-0.7501633808972655,0.0,-0.28015074233403564,-0.035444060250416784,-0.25871684190211097,1
-0.06224373083343811,0.8599770167205167,-0.04470470848303966,0.7420132462345592,-0.3523045227183234,-0.22793729103153662,-0.4755563543407302,1.3330429416641303,0.0,-0.28015074233403564,-0.035444060250416784,-0.25871684190211097,1
-0.006392213321391517,0.4622595691543914,-0.06089494691120214,0.7420132462345592,-0.3523045227183234,-0.06716514468981383,-0.4755563543407302,-0.7501633808972655,0.0,-0.28015074233403564,-0.035444060250416784,-0.25871684190211097,1
-0.006392213321391517,0.1095014852261758,-0.12565590062385207,0.7420132462345592,-0.3523045227183234,-0.22793729103153662,-0.4755563543407302,-0.7501633808972655,0.0,-0.28015074233403564,-0.035444060250416784,-0.25871684190211097,1
-0.06224373083343811,-0.7966026127070837,-0.07708518533936462,-1.3476848359171851,-0.3523045227183234,-0.09396050241343429,-0.4755563543407302,-0.7501633808972655,0.0,-0.28015074233403564,-0.035444060250416784,3.865229618017538,1
-0.06224373083343811,-0.25709024905216576,-0.14184613905201454,0.7420132462345592,-0.3523045227183234,-0.22793729103153662,-0.4755563543407302,1.3330429416641303,0.0,-0.28015074233403564,-0.035444060250416784,-0.25871684190211097,1
-0.06224373083343811,1.6623287370278303,-0.10946566219568958,0.7420132462345592,-0.3523045227183234,-0.040369786966193366,-0.4755563543407302,-0.7501633808972655,0.0,-0.28015074233403564,-0.035444060250416784,-0.25871684190211097,1
-0.06224373083343811,0.6109713104182467,-0.06089494691120214,-1.3476848359171851,-0.3523045227183234,-0.20114193330791613,2.1028002062685345,-0.7501633808972655,0.0,-0.28015074233403564,-0.035444060250416784,-0.25871684190211097,1
-0.006392213321391517,-0.1602546966012832,0.003866006801447779,-1.3476848359171851,-0.3523045227183234,-0.12075586013705475,-0.4755563543407302,-0.7501633808972655,0.0,-0.28015074233403564,-0.035444060250416784,-0.25871684190211097,1
-0.06224373083343811,0.9014779677708951,-0.14184613905201454,-1.3476848359171851,-0.3523045227183234,-0.22793729103153662,-0.4755563543407302,-0.7501633808972655,0.0,-0.28015074233403564,-0.035444060250416784,-0.25871684190211097,1
-0.06224373083343811,2.0704214223565507,-0.0932754237675271,-1.3476848359171851,-0.3523045227183234,-0.22793729103153662,-0.4755563543407302,-0.7501633808972655,0.0,-0.28015074233403564,-0.035444060250416784,-0.25871684190211097,1
-0.06224373083343811,0.7354741635693818,-0.06089494691120214,0.7420132462345592,-0.3523045227183234,-0.22793729103153662,-0.4755563543407302,1.3330429416641303,0.0,-0.28015074233403564,-0.035444060250416784,-0.25871684190211097,1
-0.06224373083343811,0.2755052894276889,0.052436722085935215,0.7420132462345592,-0.3523045227183234,0.17399307482277035,2.1028002062685345,-0.7501633808972655,0.0,-0.28015074233403564,-0.035444060250416784,-0.25871684190211097,1
-0.06224373083343811,0.8911027300083005,-0.10946566219568958,0.7420132462345592,2.838453484173765,-0.040369786966193366,-0.4755563543407302,-0.7501633808972655,0.0,-0.28015074233403564,-0.035444060250416784,-0.25871684190211097,1
-0.06224373083343811,0.05762529641320288,-0.15803637748017701,0.7420132462345592,-0.3523045227183234,-0.22793729103153662,-0.4755563543407302,-0.7501633808972655,0.0,-0.28015074233403564,-0.035444060250416784,-0.25871684190211097,1
-0.06224373083343811,-1.076734032297137,-0.02851447005487718,-1.3476848359171851,-0.3523045227183234,-0.22793729103153662,2.1028002062685345,1.3330429416641303,0.0,-0.28015074233403564,-0.035444060250416784,-0.25871684190211097,1
-0.06224373083343811,1.672703974790425,-0.06089494691120214,0.7420132462345592,2.838453484173765,0.12040235937552941,2.1028002062685345,-0.7501633808972655,0.0,-0.28015074233403564,-0.035444060250416784,-0.25871684190211097,1
-0.06224373083343811,-1.0456083190093532,-0.04470470848303966,0.7420132462345592,-0.3523045227183234,-0.22793729103153662,-0.4755563543407302,1.3330429416641303,0.0,-0.28015074233403564,-0.035444060250416784,-0.25871684190211097,1
-0.06224373083343811,-0.5925562700427237,-0.10946566219568958,-1.3476848359171851,-0.3523045227183234,-0.17434657558429567,-0.4755563543407302,-0.7501633808972655,0.0,-0.28015074233403564,-0.035444060250416784,-0.25871684190211097,1
-0.06224373083343811,0.1579192614516172,-0.10946566219568958,0.7420132462345592,-0.3523045227183234,-0.22793729103153662,-0.4755563543407302,-0.7501633808972655,0.0,-0.28015074233403564,-0.035444060250416784,-0.25871684190211097,1
-0.06224373083343811,1.738413813953524,-0.02851447005487718,0.7420132462345592,2.838453484173765,0.12040235937552941,2.1028002062685345,-0.7501633808972655,0.0,-0.28015074233403564,-0.035444060250416784,-0.25871684190211097,1
-0.06224373083343811,-0.04958549380027429,-0.12565590062385207,0.7420132462345592,-0.3523045227183234,-0.22793729103153662,-0.4755563543407302,1.3330429416641303,0.0,-0.28015074233403564,-0.035444060250416784,-0.25871684190211097,1
-0.03431797207741481,2.0704214223565507,0.0,-1.3476848359171851,-0.3523045227183234,-0.040369786966193366,-0.4755563543407302,-0.7501633808972655,0.0,-0.28015074233403564,-0.035444060250416784,-0.25871684190211097,1
-0.06224373083343811,-0.37813468961576924,-0.12565590062385207,0.7420132462345592,2.838453484173765,0.013220928481047563,-0.4755563543407302,1.3330429416641303,0.0,-0.28015074233403564,-0.035444060250416784,-0.25871684190211097,1
-0.06224373083343811,-0.039210256037679705,0.020056245229610258,0.7420132462345592,-0.3523045227183234,-0.22793729103153662,-0.4755563543407302,-0.7501633808972655,0.0,-0.28015074233403564,-0.035444060250416784,-0.25871684190211097,1
-0.06224373083343811,1.1055243104352548,-0.14184613905201454,0.7420132462345592,-0.3523045227183234,0.06681164392828849,-0.4755563543407302,-0.7501633808972655,0.0,-0.28015074233403564,-0.035444060250416784,-0.25871684190211097,1
-0.06224373083343811,0.8599770167205167,-0.10946566219568958,0.7420132462345592,-0.3523045227183234,-0.22793729103153662,2.1028002062685345,-0.7501633808972655,0.0,-0.28015074233403564,-0.035444060250416784,-0.25871684190211097,1
-0.06224373083343811,-0.6202235707429758,-0.12565590062385207,-1.3476848359171851,-0.3523045227183234,-0.22793729103153662,2.1028002062685345,-0.7501633808972655,0.0,-0.28015074233403564,-0.035444060250416784,-0.25871684190211097,1
-0.06224373083343811,0.1337103733388965,-0.10946566219568958,0.7420132462345592,-0.3523045227183234,-0.22793729103153662,-0.4755563543407302,-0.7501633808972655,0.0,-0.28015074233403564,-0.035444060250416784,-0.25871684190211097,1
-0.06224373083343811,0.4034665551663555,-0.1742266159083395,0.7420132462345592,-0.3523045227183234,-0.1475512178606752,-0.4755563543407302,1.3330429416641303,0.0,-0.28015074233403564,-0.035444060250416784,-0.25871684190211097,1
-0.06224373083343811,-0.05304390638780582,-0.07708518533936462,0.7420132462345592,2.838453484173765,0.09360700165190895,-0.4755563543407302,-0.7501633808972655,0.0,-0.28015074233403564,-0.035444060250416784,-0.25871684190211097,1
-0.06224373083343811,0.41384179292895007,-0.14184613905201454,0.7420132462345592,-0.3523045227183234,-0.22793729103153662,-0.4755563543407302,1.3330429416641303,0.0,-0.28015074233403564,-0.035444060250416784,-0.25871684190211097,1
-0.06224373083343811,-0.3885099273783638,-0.06089494691120214,0.7420132462345592,-0.3523045227183234,-0.040369786966193366,-0.4755563543407302,-0.7501633808972655,0.0,-0.28015074233403564,-0.035444060250416784,-0.25871684190211097,1
-0.06224373083343811,-0.983356892433786,-0.10946566219568958,0.7420132462345592,-0.3523045227183234,-0.22793729103153662,-0.4755563543407302,1.3330429416641303,0.0,-0.28015074233403564,-0.035444060250416784,-0.25871684190211097,1
-0.03431797207741481,0.6732227369938143,-0.02851447005487718,0.7420132462345592,2.838453484173765,0.2007884325463908,-0.4755563543407302,-0.7501633808972655,0.0,-0.28015074233403564,-0.035444060250416784,-0.25871684190211097,1
0.0,-1.2565714868487765,-0.10946566219568958,0.7420132462345592,-0.3523045227183234,-0.0135744292425729,-0.4755563543407302,1.3330429416641303,0.0,-0.28015074233403564,-0.035444060250416784,3.865229618017538,1
-0.06224373083343811,0.33775671600325646,-0.10946566219568958,0.7420132462345592,-0.3523045227183234,-0.040369786966193366,-0.4755563543407302,-0.7501633808972655,0.0,-0.28015074233403564,-0.035444060250416784,-0.25871684190211097,1
-0.06224373083343811,-0.5683473819300031,0.0,-1.3476848359171851,-0.3523045227183234,-0.22793729103153662,-0.4755563543407302,-0.7501633808972655,0.0,-0.28015074233403564,-0.035444060250416784,-0.25871684190211097,1
-0.03431797207741481,-0.8311867385823989,-0.07708518533936462,0.7420132462345592,-0.3523045227183234,0.4955373675062159,-0.4755563543407302,-0.7501633808972655,0.0,3.569506872152626,-0.035444060250416784,3.865229618017538,1
-0.06224373083343811,-0.4058019903160215,0.0,-1.3476848359171851,-0.3523045227183234,-0.22793729103153662,-0.4755563543407302,-0.7501633808972655,0.0,-0.28015074233403564,-0.035444060250416784,-0.25871684190211097,1
-0.06224373083343811,-0.07379438191299499,-0.04470470848303966,-1.3476848359171851,-0.3523045227183234,0.1471977170991499,-0.4755563543407302,-0.7501633808972655,0.0,-0.28015074233403564,-0.035444060250416784,-0.25871684190211097,1
-0.06224373083343811,0.047250058650608294,-0.07708518533936462,-1.3476848359171851,-0.3523045227183234,-0.040369786966193366,2.1028002062685345,1.3330429416641303,0.0,-0.28015074233403564,-0.035444060250416784,-0.25871684190211097,1
-0.06224373083343811,1.776456352416371,-0.07708518533936462,-1.3476848359171851,-0.3523045227183234,-0.0135744292425729,2.1028002062685345,-0.7501633808972655,0.0,-0.28015074233403564,-0.035444060250416784,-0.25871684190211097,1
-0.03431797207741481,-1.9198046416654817e-16,-0.07708518533936462,0.7420132462345592,-0.3523045227183234,0.09360700165190895,2.1028002062685345,-0.7501633808972655,0.0,-0.28015074233403564,-0.035444060250416784,-0.25871684190211097,1
-0.06224373083343811,0.33775671600325646,0.0,0.7420132462345592,-0.3523045227183234,-0.22793729103153662,2.1028002062685345,1.3330429416641303,0.0,-0.28015074233403564,-0.035444060250416784,-0.25871684190211097,1
-0.06224373083343811,1.2784449398118312,-0.15803637748017701,0.7420132462345592,-0.3523045227183234,-0.06716514468981383,-0.4755563543407302,1.3330429416641303,0.0,-0.28015074233403564,-0.035444060250416784,-0.25871684190211097,1
-0.06224373083343811,0.8323097160202645,-0.07708518533936462,0.7420132462345592,-0.3523045227183234,0.0,2.1028002062685345,1.3330429416641303,0.0,-0.28015074233403564,-0.035444060250416784,-0.25871684190211097,1
-0.06224373083343811,-1.0352330812467587,-0.0932754237675271,-1.3476848359171851,2.838453484173765,0.2811745057172522,-0.4755563543407302,-0.7501633808972655,0.0,-0.28015074233403564,-0.035444060250416784,-0.25871684190211097,1
0.0,0.03341640830048218,0.020056245229610258,-1.3476848359171851,-0.3523045227183234,-0.0135744292425729,2.1028002062685345,1.3330429416641303,0.0,-0.28015074233403564,-0.035444060250416784,-0.25871684190211097,1
-0.06224373083343811,-0.917647053270687,0.0686269605140977,0.7420132462345592,-0.3523045227183234,-0.22793729103153662,-0.4755563543407302,1.3330429416641303,0.0,-0.28015074233403564,-0.035444060250416784,-0.25871684190211097,1
-0.06224373083343811,0.32392306565313034,-0.12565590062385207,-1.3476848359171851,-0.3523045227183234,0.013220928481047563,-0.4755563543407302,-0.7501633808972655,0.0,-0.28015074233403564,-0.035444060250416784,-0.25871684190211097,1
-0.06224373083343811,-0.3297169133903278,-0.0932754237675271,0.7420132462345592,-0.3523045227183234,-0.22793729103153662,-0.4755563543407302,-0.7501633808972655,0.0,-0.28015074233403564,-0.035444060250416784,-0.25871684190211097,1
-0.06224373083343811,-1.1597359343978937,-0.06089494691120214,0.7420132462345592,-0.3523045227183234,0.38835593661173406,-0.4755563543407302,-0.7501633808972655,0.0,-0.28015074233403564,-0.035444060250416784,-0.25871684190211097,1
-0.06224373083343811,-0.24325659870203967,0.020056245229610258,0.7420132462345592,-0.3523045227183234,-0.09396050241343429,-0.4755563543407302,1.3330429416641303,0.0,-0.28015074233403564,-0.035444060250416784,-0.25871684190211097,1
-0.06224373083343811,-0.37813468961576924,-0.07708518533936462,0.7420132462345592,-0.3523045227183234,-0.22793729103153662,-0.4755563543407302,-0.7501633808972655,0.0,-0.28015074233403564,-0.035444060250416784,-0.25871684190211097,1
-0.06224373083343811,-1.9198046416654817e-16,-0.12565590062385207,0.7420132462345592,-0.3523045227183234,-0.22793729103153662,-0.4755563543407302,-0.7501633808972655,0.0,-0.28015074233403564,-0.035444060250416784,-0.25871684190211097,1
-0.06224373083343811,2.008169995780983,-0.15803637748017701,-1.3476848359171851,-0.3523045227183234,-0.22793729103153662,-0.4755563543407302,-0.7501633808972655,0.0,-0.28015074233403564,-0.035444060250416784,-0.25871684190211097,1
-0.06224373083343811,0.05762529641320288,-0.12565590062385207,0.7420132462345592,2.838453484173765,-0.0135744292425729,-0.4755563543407302,1.3330429416641303,0.0,-0.28015074233403564,-0.035444060250416784,-0.25871684190211097,1
-0.06224373083343811,-1.076734032297137,-0.07708518533936462,0.7420132462345592,-0.3523045227183234,0.013220928481047563,-0.4755563543407302,1.3330429416641303,0.0,-0.28015074233403564,-0.035444060250416784,-0.25871684190211097,1
-0.06224373083343811,-0.9141886406831554,-0.10946566219568958,0.7420132462345592,2.838453484173765,0.040016286204668024,-0.4755563543407302,-0.7501633808972655,0.0,3.569506872152626,-0.035444060250416784,-0.25871684190211097,1
-0.06224373083343811,0.2340043383773108,-0.15803637748017701,-1.3476848359171851,-0.3523045227183234,-0.0135744292425729,2.1028002062685345,-0.7501633808972655,0.0,-0.28015074233403564,-0.035444060250416784,-0.25871684190211097,1
-0.06224373083343811,-0.6963086476686694,-0.02851447005487718,-1.3476848359171851,-0.3523045227183234,-0.22793729103153662,-0.4755563543407302,-0.7501633808972655,0.0,-0.28015074233403564,-0.035444060250416784,-0.25871684190211097,1
-0.06224373083343811,-1.1666527595729568,-0.06089494691120214,0.7420132462345592,-0.3523045227183234,-0.22793729103153662,-0.4755563543407302,1.3330429416641303,0.0,-0.28015074233403564,-0.035444060250416784,-0.25871684190211097,1
-0.06224373083343811,-0.8761461022203089,-0.12565590062385207,0.7420132462345592,-0.3523045227183234,0.12040235937552941,2.1028002062685345,-0.7501633808972655,0.0,-0.28015074233403564,-0.035444060250416784,-0.25871684190211097,1
-0.06224373083343811,-0.8208115008198044,-0.07708518533936462,0.7420132462345592,-0.3523045227183234,-0.22793729103153662,-0.4755563543407302,1.3330429416641303,0.0,-0.28015074233403564,-0.035444060250416784,-0.25871684190211097,1
-0.06224373083343811,1.316487478274678,-0.0932754237675271,0.7420132462345592,-0.3523045227183234,-0.0135744292425729,-0.4755563543407302,-0.7501633808972655,0.0,-0.28015074233403564,-0.035444060250416784,-0.25871684190211097,1
-0.06224373083343811,-0.22596453576438202,-0.07708518533936462,0.7420132462345592,-0.3523045227183234,-0.22793729103153662,-0.4755563543407302,-0.7501633808972655,0.0,-0.28015074233403564,-0.035444060250416784,-0.25871684190211097,1
-0.06224373083343811,1.250777639111579,-0.12565590062385207,0.7420132462345592,-0.3523045227183234,-0.09396050241343429,2.1028002062685345,-0.7501633808972655,0.0,-0.28015074233403564,-0.035444060250416784,-0.25871684190211097,1
-0.006392213321391517,-0.15333787142622013,-0.15803637748017701,-1.3476848359171851,-0.3523045227183234,0.17399307482277035,-0.4755563543407302,1.3330429416641303,0.0,-0.28015074233403564,-0.035444060250416784,-0.25871684190211097,1
0.16116233921474826,-1.9198046416654817e-16,-0.04470470848303966,-1.3476848359171851,-0.3523045227183234,0.17399307482277035,-0.4755563543407302,-0.7501633808972655,0.0,-0.28015074233403564,-0.035444060250416784,-0.25871684190211097,1
-0.06224373083343811,-0.9453143539709392,0.0,-1.3476848359171851,-0.3523045227183234,-0.22793729103153662,-0.4755563543407302,1.3330429416641303,0.0,-0.28015074233403564,-0.035444060250416784,-0.25871684190211097,1
-0.06224373083343811,0.08183418452592357,-0.0932754237675271,0.7420132462345592,2.838453484173765,0.09360700165190895,2.1028002062685345,1.3330429416641303,0.0,-0.28015074233403564,-0.035444060250416784,-0.25871684190211097,1
-0.06224373083343811,-0.917647053270687,-0.10946566219568958,0.7420132462345592,-0.3523045227183234,-0.22793729103153662,-0.4755563543407302,-0.7501633808972655,0.0,-0.28015074233403564,-0.035444060250416784,-0.25871684190211097,1
0.0,-0.7481848364816424,-0.06089494691120214,0.7420132462345592,2.838453484173765,0.09360700165190895,-0.4755563543407302,1.3330429416641303,0.0,-0.28015074233403564,-0.035444060250416784,-0.25871684190211097,1
-0.06224373083343811,0.2478379887274367,-0.12565590062385207,0.7420132462345592,2.838453484173765,0.013220928481047563,-0.4755563543407302,-0.7501633808972655,0.0,-0.28015074233403564,-0.035444060250416784,-0.25871684190211097,1
-0.06224373083343811,0.704348450281598,-0.06089494691120214,0.7420132462345592,-0.3523045227183234,-0.22793729103153662,-0.4755563543407302,-0.7501633808972655,0.0,-0.28015074233403564,-0.035444060250416784,-0.25871684190211097,1
0.02153354543463178,0.7181821006317242,0.1495781526549101,-1.3476848359171851,-0.3523045227183234,-0.22793729103153662,-0.4755563543407302,-0.7501633808972655,0.0,-0.28015074233403564,-0.035444060250416784,-0.25871684190211097,1
-0.06224373083343811,-0.25709024905216576,-0.14184613905201454,0.7420132462345592,-0.3523045227183234,-0.22793729103153662,-0.4755563543407302,1.3330429416641303,0.0,-0.28015074233403564,-0.035444060250416784,-0.25871684190211097,1
-0.06224373083343811,0.5141357579673643,0.036246483657772735,0.7420132462345592,-0.3523045227183234,-0.22793729103153662,-0.4755563543407302,-0.7501633808972655,0.0,-0.28015074233403564,-0.035444060250416784,-0.25871684190211097,1
-0.06224373083343811,-0.4784286546541833,-0.0932754237675271,0.7420132462345592,2.838453484173765,0.06681164392828849,-0.4755563543407302,1.3330429416641303,0.0,-0.28015074233403564,-0.035444060250416784,-0.25871684190211097,1
-0.06224373083343811,-0.6029315078053182,-0.10946566219568958,0.7420132462345592,-0.3523045227183234,0.0,-0.4755563543407302,1.3330429416641303,0.0,-0.28015074233403564,-0.035444060250416784,-0.25871684190211097,1
0.02153354543463178,0.8046424153200123,-0.0123242316267147,0.7420132462345592,2.838453484173765,0.2007884325463908,2.1028002062685345,-0.7501633808972655,0.0,-0.28015074233403564,-0.035444060250416784,-0.25871684190211097,1
-0.06224373083343811,0.016124345362824737,-0.14184613905201454,0.7420132462345592,-0.3523045227183234,-0.22793729103153662,-0.4755563543407302,1.3330429416641303,0.0,-0.28015074233403564,-0.035444060250416784,-0.25871684190211097,1
0.07738506294667838,-0.3228000882152648,-0.02851447005487718,0.7420132462345592,-0.3523045227183234,-0.06716514468981383,-0.4755563543407302,-0.7501633808972655,0.0,-0.28015074233403564,-0.035444060250416784,-0.25871684190211097,1
-0.06224373083343811,-1.2773219623739658,-0.10946566219568958,0.7420132462345592,-0.3523045227183234,-0.22793729103153662,-0.4755563543407302,1.3330429416641303,0.0,-0.28015074233403564,-0.035444060250416784,-0.25871684190211097,1
-0.06224373083343811,0.026499583125419127,-0.12565590062385207,-1.3476848359171851,2.838453484173765,0.06681164392828849,-0.4755563543407302,-0.7501633808972655,0.0,-0.28015074233403564,-0.035444060250416784,-0.25871684190211097,1
-0.06224373083343811,-0.3885099273783638,-0.06089494691120214,0.7420132462345592,-0.3523045227183234,-0.06716514468981383,-0.4755563543407302,-0.7501633808972655,0.0,-0.28015074233403564,-0.035444060250416784,-0.25871684190211097,1
-0.06224373083343811,-0.49226230500430945,-0.0932754237675271,-1.3476848359171851,-0.3523045227183234,-0.22793729103153662,2.1028002062685345,-0.7501633808972655,0.0,-0.28015074233403564,-0.035444060250416784,-0.25871684190211097,1
-0.06224373083343811,-0.05304390638780582,0.020056245229610258,0.7420132462345592,-0.3523045227183234,-0.22793729103153662,-0.4755563543407302,1.3330429416641303,0.0,-0.28015074233403564,-0.035444060250416784,-0.25871684190211097,1
-0.06224373083343811,-1.0041073679589751,-0.07708518533936462,0.7420132462345592,2.838453484173765,0.09360700165190895,-0.4755563543407302,1.3330429416641303,0.0,-0.28015074233403564,-0.035444060250416784,-0.25871684190211097,1
-0.06224373083343811,0.3342983034157249,-0.12565590062385207,0.7420132462345592,2.838453484173765,-0.0135744292425729,-0.4755563543407302,1.3330429416641303,0.0,-0.28015074233403564,-0.035444060250416784,-0.25871684190211097,1
0.02153354543463178,1.5170754083515063,-0.0932754237675271,0.7420132462345592,-0.3523045227183234,-0.22793729103153662,-0.4755563543407302,-0.7501633808972655,0.0,-0.28015074233403564,-0.035444060250416784,-0.25871684190211097,1
